교과코드,설문8
HBX01139,
HBX01139,
HBX01139,없음
HBX01139,없음
HBX01139,
HBX01139,없습니다
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,귯
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,없습니다
HBX01140,
HBX01140,
HBX01140,좋습니다
HBX01140,
HBX01140,없음
HBX01140,팀플을 안했으면 좋겠습니다.
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,없다
HBX01140,
HBX01140,
HBX01140,
HBX01140,"따로 팀플 과제도 있는 것으로 알고 있는데, 별도로 매 수업마다 그룹 활동까지 하는 것이 조금 부담으로 느껴집니다. 그룹 활동 보다는 교수님의 설명을 듣는 것이 더 유익한 것 같습니다."
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,좋습니다
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,없습니다
HBX01140,
HBX01140,
HBX01140,
HBX01140,없습니다
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01140,
HBX01143,너무 잘 설명해주셔서 더 바라는 점은 없습니다!!
HBX01143,
HBX01143,지식을 분명히 전달해주셨다
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,.
HBX01143,
HBX01143,
HBX01143,디 이해 못 했지만 설명 잘 해줬습니다..
HBX01143,따로 없습니다
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,없음
HBX01143,매 수업시간 마다 학생들에게 생각할 거리를 주셔서 수업에 대한 이해도를 점검할 수 있어 좋은 것 같습니다. 학생들을 배려해 주시고 열정적인 수업에 감사드립니다. 남은 기간도 잘 부탁드립니다. :)
HBX01143,
HBX01143,ㅠㅠ복잡한내용이해가 필요한데 너무 빠르다고 느낄 때가 조금 있습니다....  바라는점: 어려운 내용 반복해서 알려주시는걸 바랍니다!! (문제풀이 ㅔ할때 개념 짚어보기- 같은)  이외에는 친절하시고 흥미롭고 만족스럽습니다
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,교수님은 잘 알러 주고 재미있는 시간이였다.
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,항상 감사히 듣고 있습니다 :)
HBX01143,"전공 지식을 실감나게 전달해주시고 의미 있는 조언도 많이 해주셔서 즐거운 수업이었습니다. 과제를 풀어보는 것에 의의를 두신 점도 정말 좋았습니다. 다만 무언가 설명하려 하시다가 시간 문제로 그냥 넘어가시는 경우가 있는데, 최대한 짧게라도 설명하고 넘어가주시면 감사하겠습니다. 운영 관련 진로나 사회 이야기도 해주시면 많은 도움이 될 것 같습니다. 남은 반 학기 동안도 잘 부탁드립니다."
HBX01143,
HBX01143,
HBX01143,가끔씩 설명이 빠를 때가 있어서 어려움이 있습니다.
HBX01143,
HBX01143,교수님 수업 너무 재밌습니다. 기회가 된다면 다른 수업들도 교수님이 하시는 수업으로 듣고싶을정도입니다!!
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,항상 좋은 수업 감사드립니다.
HBX01143,외국인들이 포함되서 좀 외국인위해도 생각하면서 강의하면 좋습니다.
HBX01143,
HBX01143,없습니다
HBX01143,
HBX01143,
HBX01143,없다
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,열심히 하겠습니다.
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,없습니다
HBX01143,말이 너무 빠르고 문장이 너무 길어서 이해하기 어려워요 ㅠㅠ 강의 말씀은 잘하시는데 &lsquo;오풔레이션~~ &rsquo; 같은 영어 단어들로 섞어서 설명하셔서 이해도가 떨어져요
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,.
HBX01143,
HBX01143,다 너무 좋은데.. 강의 내용이 많아서 어디부터 공부해야할 지 막막해요ㅠㅠ 시험 전에 팁 부탁드려도 될까요..?
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,"피피티를 읽으시는 경우가 많은거 같은데,,, 더 많은 예시와 사례로 수업이 이뤄졌으면 좋겠습니다 ㅜㅜ"
HBX01143,
HBX01143,교수님이 열정적으로 수업을 진행해주는 것이 너무너무 느껴지는 수업입니다. 이보라 교수님을 제가 4학년 졸업할때 만난것이 아쉽습니다. 수업이 안지루하도록 동영상 자료도 준비해주시고 쉬는 시간도 주셔서 빡빡하고 지루한 수업이 아닌 학생을 위한 수업 같네요. 수요일만 오셔서 3시간 수업 연강하시느라 목소리 안나오신다고 미안해하시는데 정말 그럴 필요없습니다. 이렇게 멀리 오셔서 수업해주시는 것만으로도 너무 감사한 마음입니다!!
HBX01143,저는 선생님이 매우 부드럽고 수업을 잘 설명한다고 생각합니다. 선생님이 평소에 수업하는 속도가 좀 더 느렸으면 좋겠습니다. 감사합니다.
HBX01143,없습니다.
HBX01143,없음.
HBX01143,
HBX01143,
HBX01143,
HBX01143,수업 시간 동안 너무 방대한 양을 급하게 진도를 나가는 느낌이어서 좀 더 천천히 진도를 나가주셨으면 좋겠습니다
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,
HBX01143,팀플이 없었으면 좋겠습니다
HBY01105,
HBY01105,
HBY01105,
HBY01105,
HBY01105,
HBY01105,
HBY01105,
HBY01105,
HBY01105,없음
HBY01105,
HBY01105,
HBY01105,
HBY01105,
HBY01105,
HBY01105,
HBY01105,
HBY01105,
HBY01105,
HBY01105,
HBY01105,
HBY01105,없습니다.
HBY01105,
HBY01105,
HBY01105,
HBY01105,없음
HBY01105,
HBY01105,갑사합니다
HCA02251,
HCA02251,
HCA02251,
HCA02251,
HCA02251,
HCA02251,
HCA02251,
HCA02251,
HCA02251,
HCA02251,
HCA02251,
HCA02251,
HCA02251,없다
HCA02251,진도가 빠르고 강의 내용에 비해 문제 난이도가 갑자기 어려워져서 자신감이 많이 떨어집니다...강의시간에는 조금만 더 쉬운 문제로 해주시다가 난이도 있는 문제는 과제로 따로 풀어오라고 해주셨으면 좋겠어요ㅠㅠ
HCA02251,
HCA02251,
HCA02251,
HCA02251,없습니다
HCA02251,
HCA02251,
HCA02251,
HCA02251,교수님 진짜 똑똑하신 것 같아요ㅜ 저한테는 어렵네요ㅠㅠ 그치만 교수님 강의 너무 좋아요ㅠㅠ 열심히 할게요ㅠㅠㅠㅠ 오늘도 좋은 하루 보내세요ㅎㅎㅎ
HCA02251,없음
HCA02251,
HCA02251,전반적으로 설명을 천천히 해주세요. 중요한 부분은 강조해서 설명해 주세요. 핵심 개념은 반복해서 설명해주세요.
HCA02251,
HCA02251,없습니다
HCA02251,
HCA02251,
HCA02251,
HCA02251,
HCA02251,문제들 따로 올려주셨으면 좋겠어요
HCA02251,
HCA02251,
HCA02251,
HCA02251,
HCA02251,
HCA02251,
HCA02251,
HCA02251,
HCA02251,
HCA02251,"재경관리사 준비하면서 원가회계 부분이 많이 어려워서 수업을 신청했습니다.  확실히 수업을 너무 잘하셔서 이해가 너무 잘 됩니다! 경영학과 수업 중 제일 만족하면서 수강하고 있는 수업입니다! 일단 교수님께서 너무 이쁘시고 친절하신 것 같습니다. 이론으로 공부하고 실제 문제를 풀어볼때 어려움을 느껴서 많이 좌절했었는데 수업 시간 내에 풀이를 쉽게 해주셔서 너무 좋습니다.  수업 시간에 말이 빠르지 않냐고 물어보시는데, 저는 딱 좋은 속도라고 생각합니다. 회계 과목이 조금만 내용을 못 따라가도 이해하기가 어려운데, 쉽게 알려주셔서 너무 감사합니다. 그리고 수업 도중에 학생들이 대답이 없어서 조금 서운해 하실 수도 있을 것 같습니다. 하지만 다들 엄청 만족하면서 수강하고 있습니다! 질문에 대답하고 싶지만 회계 실력이 좋지 못해... 답이 틀릴까봐 조용히하고 있지만 열심히 공부하고 있습니다! 성의있는 수업에 항상 감사드립니다! 남은 수업도 열심히 수강하겠습니다."
HCA02251,.
HCA02251,
HCA02251,진도 따라가기 어렵고 벅차게 느껴집니다. 조금만 천천히 나갔으면 좋겠습니다.
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,정말 다양한 관점으로 바라보며 스스로 생각하고 토의하는 과정이 매우 유익하다고 느꼈습니다.  교수님의 세심한 가르침과 학생들과의 유쾌한 소통으로 매 강의마다 너무나 즐겁게 학습하고 있습니다. 감사합니다 :)
HCA02310,
HCA02310,좋습니다
HCA02310,없음.
HCA02310,
HCA02310,없습니다
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,항상 감사히 듣고 있습니다 :)
HCA02310,
HCA02310,
HCA02310,
HCA02310,늘 많이 배우고 있습니다.
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,교수님이 칠판에 쓰시는 영어 못 알아보겠습니다.
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02310,
HCA02312,
HCA02312,
HCA02312,
HCA02312,없습니다
HCA02312,
HCA02312,
HCA02312,
HCA02312,배울 점이 많은 교수님이십니다. 이 수업을 듣다보면 학문의 길을 걷고싶다는 생각이 듭니다.
HCA02312,
HCA02312,
HCA02312,없습니다
HCA02312,
HCA02312,
HCA02312,없습니다
HCA02312,
HCA02312,
HCA02312,
HCA02312,
HCA02312,
HCA02312,
HCA02313,없어요.
HCA02313,선생님도 친절하시고 수업도 재밌으시고 감사합니다.
HCA02313,당분간은 없습니다
HCA02313,없음.
HCA02313,수업을 굉징히 열정적으로 해주시는 것 같습니다. 단순한 이론을 알려주는 수업이 아니라 교수님의 실제 경험을 녹여서 만든 수업을 해주시는 것 같습니다. 이론만 공부하는 강의보다 훨씬 흥미롭습니다. 그리고 경영조직론이라는 과목의 특성상 여러가지 사례를 통해 이론을 알려주는 것이 매우 좋다고 생각합니다.
HCA02313,
HCA02313,
HCA02313,없음
HCA02313,
HCA02313,
HCA02313,
HCA02313,
HCA02313,"일본 썰 정치 사회적 불만 뜨거운 사랑 비속어 이런 거 들으려고 수강한게 아닙니다.  2시간45분 수업 중 2시간 반 동안 저런 이야기하고 30분 수업하네요. 아이패드로 필기를 하던 노트북으로 타에핑을 하던 학생의 자유라고 생각합니다. 수업중에 휴대폰만 안보면 되지 왜 아이패드로 필기하는 것까지 못 하게 하는지 모르겠습니다.  학생들에게 경영조직론이라는 강의를 하는 곳이지 강연하는 곳이 아닙니다. 소리지르고 발로 땅 쿵쿵하면서 수업하지 않았으면 좋겠습니다.  배우는 건 없는데 시험을 본다니 당황스럽고 배운게 없는데 매주 강의 수강 소감을 써야하는데 뭘 써야할지 모르겠네요.  본인 수업 방식이 마음에 안들면 수강 철회하라고 했는데 매 수업마다 엉뚱한 이야기만 하고 사회적,정치적 불만만 호소하는 수업일줄은 몰랐네요. 비싼 등록금 내고 듣기 돈 아까운 수업입니다."
HCA02313,없습니다
HCA02313,
HCA02313,
HCA02313,항상 열정 넘치는 모습에 감명을 받습니다.
HCA02313,만족합니다!
HCA02313,
HCA02313,
HCA02313,
HCA02313,
HCA02313,
HCA02313,
HCA02313,없음
HCA02313,
HCA02313,
HCA02313,
HCA02313,
HCA02313,
HCA02313,
HCA02313,
HCA02313,교수님은 친절하시고 수업도 열심히 가르치시고 외국인 학생에게도 인내심을 가지고 수업준비가 철저합니다.
HCA02346,일부 학생들의 수업 참여가 저조한게 아쉽습니다. 예를 들어 맨 뒤에 앉으며 수업참여 안하는 모습 등을 보면 그렇습니다.
HCA02346,
HCA02346,은근하게 짜증을 내시거나 학생을 무시하는 발언이 굉장히 불편합니다
HCA02346,
HCA02346,
HCA02346,
HCA02346,
HCA02346,
HCA02346,없습니다
HCA02346,
HCA02346,
HCA02346,
HCA02346,당분간은 없습니다
HCA02346,
HCA02346,없음
HCA02346,
HCA02346,
HCA02346,
HCA02346,
HCA02346,없습니다.
HCA02346,
HCA02346,없습니다
HCA02346,
HCA02346,
HCA02346,없음
HCA02346,
HCA02346,
HCA02346,없습니다
HCA02348,
HCA02348,
HCA02348,
HCA02348,
HCA02348,
HCA02348,없습디다
HCA02348,
HCA02348,
HCA02348,
HCA02348,조금만 천천히 진행 부탁드립니다
HCA02348,
HCA02348,
HCA02348,
HCA02348,
HCA02348,교수님의 자세한 설명과 실제 경험등을 함께 들으니 이해가 잘됩니다~
HCA02348,
HCA02348,
HCA02348,
HCA02348,
HCA02348,
HCA02348,
HCA02348,교수님의 열정이 매우 뛰어나십니다. 파이팅 넘치는 수업입니다.
HCA02348,
HCA02348,
HCA02348,제가 이번학기에 제일 어려운 수업이다. 외국인도 있어서 교수님이 좀 천천이 이해해도록 강의하면 좋습니다.
HCA02348,
HCA02373,
HCA02373,
HCA02373,
HCA02373,
HCA02373,
HCA02373,
HCA02373,
HCA02373,
HCA02375,"유고결석계를 내어서 본의아니게 수강할 수 없게 되었는데, 배려해주셔서 감사합니다."
HCA02375,
HCA02375,
HCA02375,
HCA02375,
HCA02375,
HCA02375,
HCA02375,
HCA02375,
HCA02375,중급회계라는 수업이 난이도가 낮지 않은 수업이지만 교수님 설명 덕분에 더 쉽고 재미있게 공부할 수 있었습니다!
HCA02375,"교수님..,. MCC동 에어컨은 5월부터 나온다고 합니다. 제발 그 전까지는 히터 끄고 앞 문 두 개 열고 수업했으면 합니다. 뜨거운 이산화탄소에 갇혀 너무 덥고 답답합니다. 학생들의 표정이 안좋다면.. 그건 수업이 어려워서가 아니라 더워서일 가능성이 매우 큽니다.. 유독 중급회계 시간만 너무 덥고 힘들어서 감히 부탁드려봅니다.    그리고 회계는 재밌습니다!! 좋아요!"
HCA02375,
HCA02375,
HCA02375,우선 교수님의 열정적인 강의에 감사드립니다. 그런데 설명이 조금 빠를 때가 있어서 다급하게 따라가야하는 경우가 있습니다. 이를 고려해주시면 좋겠습니다!
HCA02375,없습니다
HCA02375,
HCA02375,
HCA02375,
HCA02375,
HCA02375,
HCA02414,없음
HCA02414,
HCA02414,만족합니다
HCA02414,
HCA02414,
HCA02414,
HCA02414,없음
HCA02424,
HCA02424,
HCA02424,없음
HCA02424,"유고결석계를 내어서 본의아니게 수강할 수 없게 되었는데, 배려해주셔서 감사합니다."
HCA02424,없습니다
HCA02424,
HCA02424,
HCA02424,
HCA02424,
HCA02424,사랑합니다.
HCA02424,
HCA02424,
HCA02424,
HCA02424,
HCA02424,
HCA02424,없습니다.
HCA02424,없어요
HCA02424,좋습니다
HCA02424,
HCA02424,
HCA02424,
HCA02424,
HCA02442,ㅁ8
HCA02442,없습니다
HCA02442,
HCA02442,
HCA02442,
HCA02442,
HCA02442,
HCA02442,
HCA02442,만족합니다!
HCA02442,
HCA02442,
HCA02442,
HCA02442,없음
HCA02442,
HCA02442,
HCA02442,
HCA02442,없다
HCA02442,없습니다
HCA02442,
HCA02442,없어요
HCA02442,
HCA02442,
HCA02442,
HCA02442,
HCA02442,
HCA02442,없음
HCA02442,"수업 중에 대본을 사용하시면서 읽으시는 경향이 있고 강의 내용이 4학년 전공과목이라기에는 너무 기초적인 내용이라 학생들이 거의 수업을 듣지 않는 것 같습니다. 그에 반해 4학년 과목인데 학생이 해야 할 것이 너무 많은 것 같습니다.  예를 들면 조별 토의를 매주 준비해서 수행하고 케이스 발표와 IMC발표/보고서, 중간고사,기말고사 등 하나의 수업에 고려해야 할 요소가 너무 많습니다. 수업도 교재 내용과 거의 동일해 수업에 대한 동기가 저하되는 부분이 있습니다. 그리고 학생들에게 반말을 자주 하시는데 아쉬운 부분인 것 같습니다."
HCA02442,
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,없습니다
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,세세하게 알려주시는 교수님이시다 수업듣고나면 개념이 잘 잡하게 프로그램?(프로젝트)를 짜주신다  바라는 점: 가끔 전 시간에 남은 내용 마저 해주실 땐 말이 빠르신 거같다... 그럴 땐 따라잡기 힘들다ㅠㅠ
HCA02444,
HCA02444,만족합니다
HCA02444,
HCA02444,
HCA02444,없음
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02444,사회 전반을 바라보는 시각을 가지게 해주셔서 감사합니다.
HCA02444,
HCA02444,
HCA02444,
HCA02444,
HCA02469,
HCA02469,이해를 돕고자 예시로 설명해주시는데 그 예시도 못알아듣겠어요 ㅠㅠ
HCA02469,
HCA02469,
HCA02469,
HCA02469,
HCA02469,학생들과 적극적으로 소통하려고 노력해 주시고 소통 내용을 강의에도 적극적으로 반영해 주셔서 매우 즐겁게 강의를 수강하고 있습니다.  감사합니다.  :)
HCA02507,
HCA02507,만족해서 제안이 없음
HCA02507,좋아요
HCA02507,없음
HCA02507,A+ 점수 받고 싶습니다
HCA02507,
HCA02507,
HCA02507,없습니다
HCA02507,
HCA02507,없습니다
HCA02507,없음.
HCA02507,없습니다
HCA02507,
HCA02507,없다.
HCA02507,좋습니다
HCA02507,없음
HCA02507,
HCA02507,
HCA02507,간단하고 쉽게 가르쳐주셨습니다
HCA02507,교수님이 너무 잘 해줘여 . 너무 좋아요 .
HCA02507,없습니다
HCA02507,없습니다.
HCA02507,
HCA02507,
HCA02507,교수님이 교재도 좋고 착하는데 강의하는 것을 좀 복잡하지 않도록 이해하게 강의하기 바랍니다.
HCA02507,없습니다
HCA02507,없습니다. 교수님이 너무 친절합니다^^
HCA02507,없음
HCA02507,
HCA02507,
HCA02507,
HCA02507,"교수님이 너무 친절하고 내용 설명도 꼼꼼하게 해주셔서 감사했고, 교수님의 속도도 너무 좋아서 유학생들도 이해하기 쉬울 것 같아요."
HCA02508,
HCA02508,없음
HCA02508,재미있는 강이였다
HCA02508,없어요.
HCA02508,없습니다
HCA02508,
HCA02508,없습니다
HCA02508,
HCA02508,재미있습니다
HCA02508,불만은 없습니다.
HCA02508,
HCA02508,
HCA02508,없어요
HCA02508,
HCA02508,
HCB03266,
HCB03266,
HCB03266,
HCB03266,재밌습니다.
HCB03266,
HCB03266,
HCB03266,
HCB03266,
HCB03266,
HCB03266,
HCB03266,
HCB03384,
HCB03384,
HCB03384,
HCB03384,
HCB03384,대한민국 제일 우수한 교수이다!
HCB03384,
HCB03384,
HCB03384,
HCB03384,
HCB03384,
HCB03385,
HCB03385,
HCB03385,
HCB03385,
HCB03385,
HCB03385,
HCB03385,
HCB03385,
HCB03385,"제일 만족하는 수업입니다. 실습을 하는 과정에서 어려움을 느끼며 도전하고 있지만, 대학교에 와서 팀플의 소중함과 중요함을 알고 가는 시간이었습니다. 팀에서 서로 소통하기 위해서라도, 공부를 주기적으로 복습 및 실습을 진행하였기 때문에, 요 근래 학기 중에서 제일 많이 공부하게 된 수업이었습니다. 지금까지 프로그래밍 기초, 등 선이수 과목에서 배웠던 과목들에서 필요한 부분을 뽑아내서 전체적으로 실습하여야 하기 때문에 더욱 재밌었습니다. 팀원들끼리 나아가서 다른 프로젝트도 진행해보고 싶습니다. 논리 구성을 짜는 점이 재밌습니다."
HCB03387,
HCB03387,
HCB03387,
HCB03387,
HCB03387,
HCB03387,
HCB03387,
HCB03387,과제를 다음날 12시까지 제출하는 게 너무 어렵습니다. 양질의 과제를 위해 하루만 더 늘려주셨으면 좋겠습니다.
HCB03389,
HCB03389,
HCB03389,
HCB03389,
HCB03389,
HCB03389,
HCB03389,
HCB03463,
HCB03463,
HCB03463,
HCB03463,
HCB03463,
HCB03463,
HCB03463,
HCB03463,
HCB03463,
HCB03463,
HCB03463,
HCB03463,
HCB03463,
HCB03481,
HCB03481,없음
HCB03481,
HCB03481,
HCB03481,
HCB03481,
HCB03481,
HCB03481,
HCB03481,
HCC04220,첫 강의로 알고 있는데 매우 잘하시는데 우리나라 특유의 노 질문 노 참여 수업에 적응이 힘들어보이십니다. 저도 많이 참여하고 싶고 교수님 수업 매우 재미있는데 분위기상 질문도 대답도 할 수 없는 것이 안타깝습니다. 외국에 있었다면 정말 더 재미있게 들었을텐데
HCC04220,
HCC04220,
HCC04220,
HCC04220,없음
HCC04220,
HCC04220,
HCC04220,
HCC04220,
HCC04220,
HCC04220,
HCC04220,
HCC04220,"1)떨어지는 ppt가독성 : 어떤 페이지는 글자크기가 적당하지만 꽤 많은 장수의 페이지 글자크기가 작아요. + 갑자기 설명을 추가해서 수업시간에 ppt 수정하시면 혼란스럽고 헷갈립니다. 2) 대본 ? 자료? 읽으시면서 수업 : 많은 관련 지식을 알려주시는 건 감사하지만 ppt에 없는 내용을 구두로 설명해주면 중요한 내용인지, 필기를 해야하는지 , 어느정도만큼 참고해야하는 지 등등 헷갈립니다. 가능하면 ppt에 있는 내용만 알기쉽게 설명해주시면 좋겠습니다.   더해서 수업시간에 종종 질문있냐고 물어보시는데요. 질문이 없다는게 수업이 이해하기 쉬웠다는게 아니라 그 반대인거 같습니다.."
HCC04220,
HCC04220,
HCC04220,
HCC04220,교수님 차라리 중간 범위를 높이고 기말 범위를 줄여주시는게 더 나았을 것 같습니다...너무 방대한 양을 한번에 공부하려니 오히려 머리에서 섞이고 이해되지 않는 기분입니다. 그리고 설명하시다 자꾸 길을 잃으시는 것이 수업 들을 때 힘듭니다. 또한 강의자료가 일목요연하게 정리되어 있지 않아 공부 할 때 보고 이해하기 어렵습니다.
HCC04220,감사합니다
HCC04220,
HCC04236,
HCC04236,
HCC04236,
HCC04236,
HCC04236,
HCC04236,
HCC04236,
HCC04236,
HCC04236,강의를 재밌게 진행하셔서 좋습니다.
HCC04236,저의 외국인이라서 어렵습니다. 허지만 저 열심히 공부하고 노력하겠습니다.
HCC04236,"설명을 잘해주셔서 강의가 정말 유익합니다. 다만 내용이 방대하여 공부하는 데 부담이 큽니다. 또, 계속 왔다갔다하며 설명하셔서 필기하며 따라가기엔 많이 빠르다고 느낍니다. 화면 속 글씨가 조금 더 크면 좋을 것 같습니다."
HCC04236,
HCC04236,좋아요.
HCC04236,없음
HCC04236,
HCC04236,
HCC04236,
HCC04236,없음
HCC04310,
HCC04310,항상 감사합니다 교수님
HCC04310,
HCC04310,없습니다.
HCC04310,.
HCC04310,
HCC04310,
HCC04310,만족을 하여 따로 의견은 없습니다
HCC04312,
HCC04312,
HCC04312,없음
HCC04312,
HCC04312,
HCC04312,
HCC04312,없음
HCC04312,
HCC04312,없음
HCC04312,
HCC04312,없습니다
HCC04312,
HCC04312,
HCC04312,
HCC04312,
HCC04343,
HCC04343,
HCC04343,
HCC04343,"항상 강의와 강의자료를 꼼꼼히 준비해주시고 모든 학생들을 배려해주시는 것 같아 감사했습니다. 다만 수업시간에 대답하할 때마다 이름을 확인하시고 점수를 매기시는 것이 조금은 부담스럽게 느껴졌습니다. 또, 강의 내용의 분량이 매우 많아서 기말고사에 부담이 될 것 같습니다."
HCC04343,
HCC04343,
HCC04343,없습니다
HCC04343,
HCC04343,수업 방식에 만족하고 있습니다. 항상 감사드립니다.
HCC04343,
HCC04343,
HCC04343,
HCC04343,
HCC04343,
HCC04343,
HCC04343,
HCC04343,
HCC04343,
HCC04343,
HCC04343,
HCC04343,
HCC04343,
HCC04343,감사합니다
HCC04350,없음
HCC04350,
HCC04350,외국인 국내인 상관없이 다 알아 듣을수 있게 해 줘서 수업 대해 많이 알게 됐고 좋습니다
HCC04350,없음
HCC04350,
HCC04350,
HCC04350,
HCC04350,
HCC04350,
HCC04350,
HCC04350,강의 내용이 중복되는 경우가 많아 조금 헷갈립니다. 중간고사를 오픈북으로 진행하시는 점은 감사했으나 강의 내용의 분량이 많아 기말고사가 부담됩니다. 항상 학생들을 신경 써주시는 것 같아 감사합니다.
HCC04350,
HCC04350,
HCC04350,없음
HCC04350,
HCC04350,
HCC04350,
HCC04350,
HCC04350,
HCC04350,
HCC04350,항상 감사합니다 교수님
HCC04350,
HCC04350,
HCC04350,
HCC04350,
HCC04351,좋아요
HCC04351,
HCC04351,없음
HCC04351,
HCC04351,
HCC04351,
HCC04351,
HCC04351,없습니다
HCC04351,
HCC04351,
HCC04351,
HCC04353,.
HCC04353,
HCC04353,
HCC04353,
HCC04353,없음
HCC04353,
HCC04353,
HCC04353,
HCC04353,
HCC04353,
HCC04353,
HCC04353,없습니다.
HCC04353,
HCC04353,
HCC04353,
HCC04353,
HCC04353,당분간은 없습니다.
HCC04397,없음
HCC04397,항상 감사합니다 교수님
HCC04397,
HCC04397,
HCC04397,없다
HCC04397,
HCC04397,
HCC04397,
HCC04397,좋은 강의 진행해주셔서 감사합니다. 남은 학기도 잘 부탁드립니다.
HCC04397,.
HCC04398,
HCC04398,
HCC04398,
HCC04398,
HCC04398,
HCC04398,없습니다
HCC04398,없습니다
HCC04398,
HCC04398,
HCC04398,
HCC04398,
HCC04398,
HCC04398,
HCC04398,없음
HCC04398,
HCC04398,
HCC04398,"유체크로 출석 체크를 하는 점과 블렌디드 강의 방식이 좋다고 생각합니다. 특히 매번 학생들을 신경 써주시는 것 같아 감사합니다. 늘 강의에 진심과 열정이 가득하신 것 같습니다. 다만 매번 PPT에는 없는 홈페이지나 영문 기사 등을 가지고 수업 하셔서 시험을 준비하기 조금 어려웠습니다. 또, 강의 내용의 분량이 조금 많고 복잡한 것 같습니다."
HCC04398,
HCC04398,
HCC04398,
HCC04398,
HCC04398,
HCC04398,당분간은 없습니다.
HCC04398,
HCC04398,
HCC04426,
HCC04426,
HCC04426,
HCC04426,
HCC04426,
HCC04426,
HCC04426,
HCC04426,감사합니다
HCC04426,
HCC04426,
HCC04426,
HCC04426,
HCC04426,
HCC04426,
HCC04426,
HCC04426,
HCC04426,
HCC04426,
HCC04426,
HCC04426,
HCC04426,수업내용과 수업진도가 모두 좋습니다.
HCC04426,
HCC04426,
HCC04426,
HCC04432,
HCC04432,
HCC04463,
HCC04463,강의자료가 너무 방대해서 따라가기가 버거울 때가 있습니다
HCC04463,
HCC04464,
HCC04464,
HCC04464,
HCC04464,
HCC04464,없음
HCC04464,시간분배를 잘해주셨으면 합니다!
HCC04464,
HCC04464,아는 것은 많으신데 설명력이 조금 부족하신 거 같습니다.
HCC04464,
HCC04501,없음
HCC04501,교수님 너무 귀여우세요
HCC04501,
HCC04501,
HCC04501,
HCC04501,
HCC04501,
HCC04501,
HCC04501,
HCC04501,감사합니다
HCC04501,마이크에 보드마카를 열고 닫거나 펜끼리 부딪히는 소리가 크게 들려 교수님 목소리가 부분적으로 잘 안 들릴 때가 많습니다.
HCC04501,
HCC04501,
HCC04501,
HCC04501,
HCC04501,
HCC04501,
HCC04501,
HCC04501,
HCC04501,
HCC04501,
HCC04501,
HCC04501,
HCC04501,교수님 강의력은 너무 좋으신데 진도가 빠르다고 느껴집니다. 열심히 공부중이지만 진도를 조금 느리게 나가주셨으면 합니다.
HDA01127,
HDA01127,일체형 책상 좀 일반 책상과 의자로 바꿉시다 허리 디스크 터질 것 같아요
HDA01127,
HDA01127,
HDA01127,
HDA01127,
HDA01127,
HDA01127,
